"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.921625625E0,-1.381891186E0,-2.555848367E0,-4.220508564E-1
3.931558625E0,-9.469268272E-1,-2.767690067E0,-7.595077050E-1
3.941491625E0,-4.232841438E-1,-2.963820298E0,-9.903113401E-1
3.951425500E0,-1.635912982E-2,-3.128074433E0,-9.799021268E-1
3.961357500E0,1.460526662E-1,-3.334902729E0,-8.328044535E-1
3.971290500E0,2.475445059E-1,-3.445483518E0,-7.981956612E-1
3.981223500E0,1.916643104E-1,-3.496399902E0,-8.017947686E-1
3.991156500E0,1.661304699E-1,-3.538998622E0,-9.184578305E-1
4.001088500E0,1.913264327E-1,-3.468704565E0,-1.157904966E0
4.011021500E0,6.680855015E-2,-3.417208722E0,-1.296873402E0
4.020954500E0,-2.041913944E-2,-3.300884213E0,-1.259642718E0
4.030887500E0,-4.458873781E-2,-3.079681122E0,-1.054385275E0
4.040819500E0,1.162865927E-1,-2.783762893E0,-9.298786122E-1
4.050752500E0,4.868976474E-1,-2.401270205E0,-1.024942498E0
4.060685500E0,8.425207718E-1,-1.866527715E0,-1.010954350E0
4.070617500E0,1.007447044E0,-1.143690239E0,-9.062448974E-1
4.080550500E0,1.046550518E0,-3.554148173E-1,-8.837756556E-1
4.090483500E0,1.096840739E0,6.763521123E-1,-8.489111938E-1
4.100416500E0,8.746788499E-1,1.747995883E0,-7.349939843E-1
4.110348500E0,4.938069367E-1,2.690052491E0,-3.512888758E-1
4.120281500E0,2.790976530E-1,3.475165154E0,2.753810531E-1
4.130214500E0,2.846190691E-1,4.134673777E0,9.338757688E-1
4.140147500E0,3.615803408E-1,4.583003190E0,1.237120559E0
4.150079500E0,3.847426238E-1,4.936257461E0,1.026299198E0
4.160012500E0,2.404102450E-1,5.292313133E0,5.177516502E-1
4.169945500E0,5.669189863E-2,5.696287907E0,-1.461238195E-1
4.179878500E0,7.149463668E-3,6.284535343E0,-6.644109285E-1
4.189810500E0,-3.676485812E-1,6.791307676E0,-9.028728081E-1
4.199743500E0,-1.055951233E0,6.939330525E0,-5.531686740E-1
4.209676500E0,-1.715129269E0,6.831091547E0,9.465045851E-1
4.219609500E0,-2.196790150E0,6.270609030E0,3.201440032E0
4.229541500E0,-2.276688551E0,5.147119167E0,5.398739474E0
4.239474500E0,-1.749988322E0,3.878873879E0,6.418333670E0
4.249407500E0,-9.785735663E-1,2.593578696E0,6.046125650E0
4.259339500E0,-2.310214074E-1,1.352084420E0,5.108357974E0
4.269272500E0,1.375490239E-1,1.552693033E-1,4.086800283E0
4.279205500E0,7.191406477E-2,-9.226450217E-1,3.032197053E0
4.289138500E0,-1.640669874E-1,-1.852353480E0,1.934419152E0
4.299070500E0,-4.676085966E-1,-2.540909316E0,8.836739872E-1
4.309003500E0,-7.492668915E-1,-2.979158129E0,-7.687626779E-2
4.318936500E0,-1.007046802E0,-3.059446832E0,-1.093972022E0
4.328869500E0,-1.431187600E0,-2.906179615E0,-1.830680775E0
4.338801500E0,-1.827899693E0,-2.404741697E0,-2.159322946E0
4.348734500E0,-1.974462346E0,-1.842916659E0,-1.972680407E0
4.358667500E0,-1.791071736E0,-1.236797792E0,-1.450713499E0
4.368600500E0,-1.454065416E0,-8.072882277E-1,-8.255968831E-1
4.378532500E0,-9.931389074E-1,-6.309671938E-1,-2.311883819E-1
4.388465500E0,-4.968420070E-1,-6.895369989E-1,3.812666734E-1
4.398398500E0,6.798860963E-2,-9.225976592E-1,9.190514691E-1
4.408331500E0,6.501166789E-1,-1.270795843E0,1.217760866E0
4.418263500E0,1.078437212E0,-1.751234071E0,1.286666794E0
4.428196500E0,1.414560896E0,-2.251682641E0,1.162099028E0
4.438129500E0,1.532980754E0,-2.791840237E0,8.351141037E-1
4.448061500E0,1.493215302E0,-3.321129028E0,3.984134871E-1
4.457994500E0,1.288040305E0,-3.789463520E0,1.657539457E-3
4.467927500E0,9.971457119E-1,-4.187962961E0,-4.122387899E-1
4.477860500E0,7.845100337E-1,-4.437887576E0,-9.377518880E-1
4.487792500E0,5.977323144E-1,-4.640669600E0,-1.364723176E0
4.497725500E0,3.094350543E-1,-4.750910080E0,-1.546912476E0
4.507658500E0,6.213559245E-2,-4.701133318E0,-1.607283223E0
4.517591500E0,-8.003322520E-2,-4.535634896E0,-1.686028115E0
4.527523500E0,-9.055924578E-2,-4.225876892E0,-1.856274038E0
4.537456500E0,1.171994892E-1,-3.759299489E0,-1.811939426E0
4.547389500E0,4.009443813E-1,-3.297215670E0,-1.607511265E0
4.557322500E0,7.037410551E-1,-2.733196172E0,-1.473074421E0
4.567254500E0,8.971879258E-1,-2.109553201E0,-1.394528773E0
4.577187500E0,7.694859054E-1,-1.491635823E0,-1.360268183E0
4.587120500E0,5.619456370E-1,-7.364293295E-1,-1.438670574E0
4.597053500E0,3.304907683E-1,3.194100022E-2,-1.379883837E0
4.606985500E0,-7.917958654E-2,7.669763535E-1,-1.115365741E0
4.616918500E0,-5.329008723E-1,1.447478235E0,-6.182312272E-1
4.626851500E0,-6.546930753E-1,2.176882135E0,-2.637263829E-1
4.636783500E0,-4.403174850E-1,3.019184074E0,-3.263477967E-1
4.646716500E0,-3.532662579E-1,3.612586416E0,-1.554985142E-1
4.656649500E0,-4.935452738E-1,3.967362717E0,1.175295462E-1
4.666582500E0,-7.635084430E-1,4.221444118E0,-1.937428860E-1
4.676514500E0,-7.478984968E-1,4.440586066E0,-9.799360406E-1
4.686447500E0,-4.440865271E-1,4.723370864E0,-1.794765422E0
4.696380500E0,1.839381834E-1,5.240907336E0,-2.306966165E0
4.706313500E0,1.006840103E0,5.904763364E0,-2.200727665E0
4.716245500E0,1.366389779E0,6.338782302E0,-1.305916705E0
4.726178500E0,8.313814605E-1,6.246659419E0,1.146713541E-1
4.736111500E0,-1.780574376E-1,5.723966872E0,1.774620449E0
4.746044500E0,-1.036296329E0,4.747248554E0,3.195239645E0
4.755976500E0,-1.226634308E0,3.547415105E0,3.794297998E0
4.765909500E0,-4.022717723E-1,2.401883578E0,3.693727643E0
4.775842500E0,8.828763539E-1,1.551026577E0,3.396325976E0
4.785775500E0,1.852120761E0,8.816852760E-1,2.985087206E0
4.795707500E0,2.224378775E0,2.624142677E-1,2.760975124E0
4.805640500E0,2.137768794E0,-2.508619237E-1,2.505587456E0
4.815573500E0,1.868373243E0,-7.264457935E-1,2.164074394E0
4.825505500E0,1.710654687E0,-1.048718593E0,1.651786966E0
4.835438500E0,1.578975390E0,-1.292298394E0,1.173930211E0
4.845371500E0,1.495187129E0,-1.507805713E0,7.990880194E-1
4.855304500E0,1.426709802E0,-1.718552229E0,5.453037304E-1
4.865236500E0,1.216313096E0,-1.926287429E0,3.609000903E-1
4.875169500E0,6.801981915E-1,-2.094805353E0,2.570282511E-1
4.885102500E0,-1.753105984E-1,-2.351782295E0,2.361567611E-1
4.895035500E0,-1.057823731E0,-2.677285681E0,1.548529085E-1
4.904967500E0,-1.494278472E0,-2.944330359E0,4.040235981E-2
4.914900500E0,-1.310851317E0,-3.089476377E0,-1.678970964E-1
4.924833500E0,-8.325597475E-1,-3.159979180E0,-4.074706779E-1
4.934766500E0,-3.289036877E-1,-3.256241891E0,-3.727487420E-1
4.944698500E0,4.358039461E-3,-3.382475091E0,-3.102642260E-1
4.954631167E0,2.616077539E-1,-3.507938213E0,-4.392754380E-1
4.964564167E0,3.432621836E-1,-3.587397780E0,-7.614121431E-1
4.974496167E0,3.399337657E-1,-3.690861338E0,-1.144623454E0
4.984429167E0,2.205429776E-1,-3.712524687E0,-1.457908498E0
4.994362167E0,1.627380615E-1,-3.634288357E0,-1.783724856E0
5.004295167E0,1.687608033E-1,-3.538275906E0,-1.809492220E0
5.014227167E0,3.036125432E-1,-3.415678505E0,-1.610512056E0
5.024160167E0,7.100820681E-1,-3.160286159E0,-1.386412838E0
5.034093167E0,1.115964788E0,-2.757907675E0,-1.333729425E0
5.044026167E0,1.214476412E0,-2.280436324E0,-1.342539571E0
5.053958167E0,9.721838021E-1,-1.898559932E0,-1.159567183E0
5.063891167E0,5.981198752E-1,-1.551676202E0,-9.504051165E-1
5.073824167E0,4.303241914E-1,-1.062600467E0,-9.687409616E-1
5.083757167E0,6.926401162E-1,-4.564131886E-1,-5.345368136E-1
5.093689167E0,1.354670789E0,3.827049422E-1,2.688124372E-1
5.103622167E0,2.093777997E0,1.258527800E0,1.193623706E0
5.113555167E0,2.338676931E0,2.092463543E0,1.860340776E0
5.123487167E0,1.807962296E0,2.863806598E0,2.127288829E0
5.133420167E0,7.500486642E-1,3.381288691E0,2.030526619E0
5.143353167E0,-2.535806597E-1,3.651344685E0,1.550302107E0
5.153286167E0,-8.263792406E-1,3.777484914E0,5.728061092E-1
5.163218167E0,-9.732072841E-1,3.917685358E0,-8.091657686E-1
5.173151167E0,-1.181702988E0,4.038345577E0,-1.835438654E0
5.183084167E0,-1.541901412E0,4.089026318E0,-1.961157884E0
5.193017167E0,-1.678354522E0,4.285762321E0,-1.563182353E0
5.202949167E0,-1.336780064E0,4.782364592E0,-1.307928586E0
5.212882167E0,-8.670240406E-1,5.594183827E0,-9.842629802E-1
5.222815167E0,-1.052390059E0,6.200093948E0,-1.690098947E-1
5.232748167E0,-1.877466394E0,6.559061533E0,1.277145919E0
5.242680167E0,-2.856927056E0,6.418696198E0,2.986987551E0
5.252613167E0,-3.463398509E0,5.664805328E0,4.399152111E0
5.262546167E0,-3.384142717E0,4.426449838E0,5.055789751E0
5.272478167E0,-2.488695434E0,2.952154518E0,5.119996272E0
5.282411167E0,-1.314667064E0,1.642872301E0,4.580564316E0
5.292344167E0,-6.880230816E-1,3.041125166E-1,3.591793717E0
5.302277167E0,-6.282229494E-1,-9.665657973E-1,2.477871653E0
5.312209167E0,-9.080579728E-1,-1.907891504E0,1.517267677E0
5.322142167E0,-1.521482935E0,-2.620905658E0,4.660628120E-1
5.332075167E0,-1.991303497E0,-2.937952800E0,-6.835085195E-1
5.342008167E0,-2.293790487E0,-2.894484599E0,-1.693651861E0
5.351940167E0,-2.561489176E0,-2.693129881E0,-2.122829304E0
5.361873167E0,-2.573079819E0,-2.391021790E0,-1.975885851E0
5.371806167E0,-2.062240748E0,-1.967527256E0,-1.539578313E0
5.381739167E0,-1.340523597E0,-1.638381640E0,-9.508917511E-1
5.391671167E0,-6.135619332E-1,-1.502534448E0,-1.730460449E-1
5.401604167E0,5.527128104E-2,-1.569692643E0,6.905749527E-1
5.411537167E0,4.995993347E-1,-1.849648558E0,1.415976360E0
5.421469167E0,8.635543759E-1,-2.252366765E0,1.785551380E0
5.431402167E0,1.236137349E0,-2.641769108E0,1.828731167E0
5.441335167E0,1.487193985E0,-3.106415761E0,1.566118240E0
5.451268167E0,1.531290470E0,-3.601452148E0,1.090493440E0
5.461200167E0,1.402365943E0,-4.090882224E0,5.913580819E-1
5.471133167E0,1.126025215E0,-4.534740856E0,6.524257444E-2
5.481066167E0,8.331938781E-1,-4.860405040E0,-3.987543797E-1
5.490999167E0,4.612035931E-1,-5.070696058E0,-7.338793588E-1
5.500931167E0,7.173122051E-2,-5.168565584E0,-1.062046736E0
5.510864167E0,-1.903836423E-1,-5.083755230E0,-1.389887838E0
5.520797167E0,-4.572659684E-1,-4.800218480E0,-1.603600647E0
5.530730167E0,-7.718332701E-1,-4.430617148E0,-1.637902168E0
5.540662167E0,-8.724592468E-1,-3.932869408E0,-1.546860436E0
5.550595167E0,-6.458183907E-1,-3.372067047E0,-1.645235161E0
5.560528167E0,-2.067477514E-1,-2.806022074E0,-1.553856629E0
5.570460167E0,4.059615847E-1,-2.210032924E0,-1.242374282E0
5.580393167E0,8.452335144E-1,-1.591499834E0,-1.223659172E0
5.590326167E0,8.173573523E-1,-1.159343820E0,-1.323999658E0
5.600259167E0,5.337520077E-1,-7.446358967E-1,-1.540429668E0
5.610191167E0,1.418530954E-1,-2.187320584E-1,-1.763144850E0
5.620124167E0,-3.501719845E-1,4.813457161E-1,-1.992648649E0
5.630057167E0,-6.452713837E-1,1.371833391E0,-2.288287965E0
5.639990167E0,-4.790599299E-1,2.365755386E0,-2.458088769E0
5.649922167E0,-1.749807972E-1,3.344071164E0,-2.131818228E0
5.659855167E0,-9.292744121E-2,4.284996920E0,-1.521559533E0
5.669788167E0,-3.882130194E-1,5.040267733E0,-1.110216756E0
5.679721167E0,-8.639247239E-1,5.629749516E0,-1.053858734E0
5.689653167E0,-1.294443737E0,6.059937943E0,-1.106059898E0
5.699586167E0,-1.394667937E0,6.456017221E0,-1.030096965E0
5.709519167E0,-9.128287891E-1,6.822887319E0,-8.210596631E-1
5.719451167E0,-6.992997659E-2,6.964642537E0,-4.709205692E-1
5.729384167E0,1.020513671E0,6.968727402E0,5.816927075E-2
5.739317167E0,1.764530932E0,6.725550474E0,6.117316085E-1
5.749250167E0,1.673852312E0,6.094425990E0,1.269771996E0
5.759182167E0,1.192563314E0,5.242318854E0,1.999075323E0
5.769115167E0,7.845964994E-1,4.314905428E0,2.332364861E0
5.779048167E0,6.498588167E-1,3.255630273E0,2.359142185E0
5.788981167E0,9.652766325E-1,2.339327141E0,2.236126124E0
5.798913167E0,1.525094175E0,1.524646279E0,2.176615502E0
5.808846167E0,2.043485511E0,7.911773944E-1,2.443835011E0
5.818779167E0,2.376087563E0,1.178102857E-1,2.704049556E0
5.828711167E0,2.487098852E0,-5.256711191E-1,2.710163405E0
5.838644167E0,2.515367216E0,-1.036924759E0,2.329307352E0
5.848577167E0,2.447856726E0,-1.466446602E0,1.765110683E0
5.858510167E0,2.255425590E0,-1.815748740E0,1.297513525E0
5.868442167E0,2.080823491E0,-2.048101303E0,9.652022997E-1
5.878375167E0,1.787513121E0,-2.222463520E0,6.798908472E-1
5.888308167E0,1.257614172E0,-2.435285212E0,4.296334525E-1
5.898241167E0,5.802199036E-1,-2.675615131E0,1.944847514E-1
5.908173167E0,-9.114102546E-2,-2.924621149E0,3.566216826E-3
5.918106167E0,-5.725356755E-1,-3.138788286E0,-1.952041052E-1
5.928039167E0,-7.834733223E-1,-3.267655656E0,-3.132429439E-1
5.937972167E0,-7.859086876E-1,-3.355603042E0,-4.927876208E-1
5.947904167E0,-6.694604377E-1,-3.451492701E0,-6.834764329E-1
5.957837167E0,-4.482094719E-1,-3.576516697E0,-7.160384075E-1
5.967770167E0,-1.215280916E-1,-3.690571316E0,-6.715059400E-1
5.977702167E0,2.809351040E-1,-3.719740151E0,-5.525593941E-1
5.987635167E0,6.572087668E-1,-3.647511250E0,-3.452769148E-1
5.997568167E0,6.248306872E-1,-3.596819399E0,7.490429431E-3
6.007501167E0,4.956254207E-1,-3.531548100E0,1.283978391E-1
6.017433167E0,4.156108061E-1,-3.433144138E0,7.191490531E-3
6.027366167E0,3.353249172E-1,-3.455225564E0,-3.064128844E-1
6.037299167E0,3.058226445E-1,-3.461076872E0,-7.101273841E-1
6.047232167E0,4.241108304E-1,-3.260341959E0,-1.140935615E0
6.057164167E0,6.795466655E-1,-2.899549457E0,-1.502954278E0
6.067097167E0,9.205413397E-1,-2.418338227E0,-1.645665516E0
6.077030167E0,9.099531285E-1,-1.773590316E0,-1.439210857E0
6.086962167E0,4.190202810E-1,-1.034544942E0,-6.513130923E-1
6.096895167E0,-3.398286255E-1,-1.819565803E-1,3.776897854E-1
6.106828167E0,-9.747588428E-1,6.774391097E-1,9.859866663E-1
6.116761167E0,-1.013094650E0,1.480487521E0,9.915321656E-1
6.126693167E0,-6.821029220E-1,1.948967024E0,8.078839859E-1
6.136626167E0,-2.145783426E-1,2.302219541E0,5.696597955E-1
6.146559167E0,-3.556517757E-2,2.582066697E0,1.792762166E-1
6.156492167E0,-2.320094041E-1,2.661481826E0,-6.198077828E-1
6.166424167E0,-7.044237176E-1,2.656609926E0,-1.677101902E0
6.176357167E0,-1.065076836E0,2.856112831E0,-2.781020549E0
6.186290167E0,-1.092868140E0,3.304163332E0,-3.405400854E0
6.196222167E0,-9.991126422E-1,3.914597443E0,-3.238640603E0
6.206155167E0,-7.754484574E-1,4.753869941E0,-2.345966070E0
6.216088167E0,-6.015030011E-1,5.731626724E0,-7.208570248E-1
6.226021167E0,-7.863242054E-1,6.573584263E0,1.305860426E0
6.235953167E0,-1.424681987E0,7.190345061E0,3.322538207E0
6.245886167E0,-2.104444488E0,7.344082394E0,5.116496714E0
6.255819167E0,-2.482175789E0,6.867891583E0,6.309691234E0
6.265752167E0,-2.398610306E0,5.762169070E0,6.831703750E0
6.275684167E0,-1.673228998E0,4.350548301E0,6.458138006E0
6.285617167E0,-7.333538403E-1,2.891569178E0,5.483052816E0
6.295550167E0,-2.072672034E-1,1.402699088E0,4.140460766E0
6.305482167E0,-2.215448615E-1,-1.157456338E-2,2.702129915E0
6.315415167E0,-5.742155805E-1,-1.244143649E0,1.399693619E0
6.325348167E0,-9.937681409E-1,-2.132209992E0,2.424524581E-1
6.335281167E0,-1.390402393E0,-2.576638727E0,-7.293699861E-1
6.345213167E0,-1.744114209E0,-2.696061090E0,-1.486412505E0
6.355146167E0,-1.976512380E0,-2.588121489E0,-1.425312610E0
6.365079167E0,-2.042505664E0,-2.276543832E0,-9.973461252E-1
6.375012167E0,-1.946627699E0,-2.009923663E0,-4.607372046E-1
6.384944167E0,-1.691442637E0,-1.798016474E0,4.510533018E-3
6.394877167E0,-1.241961761E0,-1.684175279E0,4.025001061E-1
6.404810167E0,-6.951728377E-1,-1.777332534E0,7.002742410E-1
6.414743167E0,-1.219765730E-1,-1.992074452E0,7.335092300E-1
6.424675167E0,4.951077960E-1,-2.318812185E0,7.357960761E-1
6.434608167E0,1.021613240E0,-2.716331633E0,7.925766331E-1
6.444541167E0,1.409976240E0,-3.098087572E0,9.126889676E-1
6.454473167E0,1.682456197E0,-3.414390364E0,1.109380531E0
6.464406167E0,1.896269139E0,-3.685683628E0,1.142813156E0
6.474339167E0,1.952618610E0,-3.906735277E0,9.790513569E-1
6.484272167E0,1.855713290E0,-4.043853069E0,7.222299510E-1
6.494204167E0,1.583829164E0,-4.146039594E0,5.250150615E-1
6.504137167E0,1.178354433E0,-4.213633992E0,1.652270933E-1
6.514070167E0,7.651983614E-1,-4.170893185E0,-3.488144803E-1
6.524003167E0,4.414951873E-1,-4.132086968E0,-7.874913096E-1
6.533935167E0,3.306228057E-1,-4.055553347E0,-1.152387972E0
6.543868167E0,2.985487082E-1,-3.915926515E0,-1.412734079E0
6.553801167E0,2.821112531E-1,-3.755419276E0,-1.430363435E0
6.563733167E0,3.479126204E-1,-3.446890358E0,-1.485977472E0
6.573666167E0,4.111478822E-1,-3.114738688E0,-1.567651965E0
6.583599167E0,5.342815096E-1,-2.711960254E0,-1.661702675E0
6.593532167E0,7.052179156E-1,-2.024725889E0,-1.773704336E0
6.603464167E0,7.161409530E-1,-1.255226462E0,-1.740116760E0
6.613397167E0,5.939932027E-1,-4.848885441E-1,-1.561756217E0
6.623330167E0,3.161476944E-1,3.000481170E-1,-1.336945394E0
6.633263167E0,-1.286904922E-1,1.138290335E0,-1.309262921E0
6.643195167E0,-6.392136683E-1,1.842742996E0,-1.573309731E0
6.653128167E0,-9.764562164E-1,2.445110874E0,-2.056942293E0
6.663061167E0,-8.616350274E-1,3.014708031E0,-2.437897748E0
6.672994167E0,-3.469899298E-1,3.585244251E0,-2.517108225E0
6.682926167E0,1.445005593E-1,4.073201998E0,-2.268899183E0
6.692859167E0,3.478139486E-1,4.412704788E0,-1.801714838E0
6.702792167E0,4.794715373E-1,4.765366736E0,-1.250701886E0
6.712725167E0,6.586068361E-1,5.139504338E0,-8.744955397E-1
6.722657167E0,7.442686915E-1,5.461569561E0,-7.976087469E-1
6.732590167E0,6.489412424E-1,5.778030812E0,-1.127089409E0
6.742523167E0,5.403624311E-1,6.005678120E0,-1.574622431E0
6.752455167E0,4.973506052E-1,6.009106343E0,-1.452161270E0
6.762388167E0,2.450681370E-1,5.708050750E0,-3.317534745E-1
6.772321167E0,-1.229949935E-1,5.018962233E0,1.569740006E0
6.782254167E0,-8.481040953E-2,4.143436999E0,3.165151627E0
6.792186167E0,8.558959852E-1,3.172343118E0,3.834886445E0
6.802119167E0,2.488026805E0,2.357337150E0,3.808227820E0
6.812052167E0,3.800595157E0,1.570803030E0,3.792580086E0
6.821985167E0,4.259180586E0,6.125560659E-1,3.707622966E0
6.831917167E0,4.045442342E0,-4.077392113E-1,3.418804427E0
6.841850167E0,3.587769079E0,-1.221234843E0,2.709944134E0
6.851783167E0,3.093781098E0,-1.873269555E0,1.601158850E0
6.861715167E0,2.777757510E0,-2.309743153E0,5.097058815E-1
6.871648167E0,2.451925803E0,-2.580151150E0,-2.088549417E-1
6.881581167E0,2.077776799E0,-2.723465236E0,-6.552278763E-1
6.891514167E0,1.659725439E0,-2.715153419E0,-7.319807678E-1
6.901446167E0,1.131352760E0,-2.648064221E0,-4.337195599E-1
6.911379167E0,6.255684596E-1,-2.568159095E0,8.199082732E-2
6.921312167E0,2.146680973E-1,-2.484474914E0,6.115187699E-1
6.931245167E0,-1.120030869E-1,-2.389203306E0,1.005115905E0
6.941177167E0,-4.354659040E-1,-2.504830826E0,1.375456910E0
6.951110167E0,-5.576546578E-1,-2.645261065E0,1.441494779E0
6.961042500E0,-4.921488125E-1,-2.785553311E0,1.001057280E0
6.970975500E0,-2.093307772E-1,-2.959006870E0,2.768165445E-1
6.980907500E0,2.800723108E-2,-3.202448092E0,-4.587169915E-1
6.990840500E0,2.503052322E-1,-3.428885027E0,-9.387938619E-1
7.000773500E0,3.856902747E-1,-3.609438860E0,-1.201399480E0
7.010705500E0,5.154515748E-1,-3.755580075E0,-1.239907926E0
7.020638500E0,7.667434151E-1,-3.759444500E0,-1.178482414E0
7.030571500E0,8.524599420E-1,-3.661367982E0,-1.078967555E0
7.040504500E0,6.651626612E-1,-3.474879225E0,-1.002422751E0
7.050436500E0,3.785724957E-1,-3.179381411E0,-7.635172869E-1
7.060369500E0,2.210896009E-1,-2.709250070E0,-6.131513856E-1
7.070302500E0,1.276507842E-1,-2.139400898E0,-6.467745566E-1
7.080235500E0,1.474297586E-1,-1.526600418E0,-7.784848434E-1
7.090167500E0,2.124558033E-1,-8.782833660E-1,-8.521083051E-1
7.100100500E0,-2.375540994E-2,-3.977574295E-1,-6.083564495E-1
7.110033500E0,-1.491280458E-1,1.479901046E-1,-4.326150209E-1
7.119965500E0,-5.719819441E-2,7.505737442E-1,-4.274326336E-1
7.129898500E0,-5.864757299E-4,1.351836498E0,-2.457466333E-1
7.139831500E0,3.041131379E-1,2.045552502E0,5.048797359E-1
7.149764500E0,8.419912333E-1,2.718426105E0,1.618186672E0
7.159696500E0,1.269379209E0,3.258896527E0,2.405386645E0
7.169629500E0,1.176149741E0,3.641876289E0,2.457923293E0
7.179562500E0,4.651768492E-1,3.800182051E0,1.612948006E0
7.189495500E0,-6.269592930E-1,3.992277119E0,-7.324397743E-2
7.199427500E0,-1.707267103E0,4.232194224E0,-1.639714220E0
7.209360500E0,-2.355956769E0,4.780768302E0,-2.768695788E0
7.219293500E0,-2.416603212E0,5.575279194E0,-3.142417360E0
7.229225500E0,-1.883781387E0,6.608856422E0,-2.546212156E0
7.239158500E0,-1.323960774E0,7.274374228E0,-1.152557541E0
7.249091500E0,-9.574271840E-1,7.637082862E0,7.468449017E-1
7.259024500E0,-7.201824023E-1,7.592075089E0,2.705458151E0
7.268956500E0,-4.626982876E-1,6.949036319E0,4.903673267E0
7.278889500E0,-2.446916494E-1,5.630968661E0,6.857675913E0
7.288822500E0,5.015409026E-2,3.975105016E0,7.849106410E0
7.298755500E0,5.114057036E-1,2.340227612E0,7.119604277E0
7.308687500E0,8.094521360E-1,7.505643886E-1,5.378464254E0
7.318620500E0,5.641572732E-1,-8.265232283E-1,3.453204181E0
7.328553500E0,-1.041480470E-2,-2.137346186E0,1.597549948E0
7.338485500E0,-8.183045281E-1,-3.095889019E0,-1.868307462E-1
7.348418500E0,-1.579351366E0,-3.546921015E0,-1.653620068E0
7.358351500E0,-2.165082746E0,-3.426304650E0,-2.505985066E0
7.368284500E0,-2.636251968E0,-2.985760805E0,-2.544336954E0
7.378216500E0,-3.036637428E0,-2.368039894E0,-2.041333151E0
7.388149500E0,-3.076399080E0,-1.776046146E0,-1.154274941E0
7.398082500E0,-2.727218856E0,-1.299603905E0,-3.823603950E-2
7.408015500E0,-2.340235506E0,-1.080643221E0,8.378639761E-1
7.417947500E0,-1.934184532E0,-1.132507439E0,1.285826111E0
7.427880500E0,-1.536048934E0,-1.422501853E0,1.322291687E0
7.437813500E0,-9.917902471E-1,-1.841246109E0,1.148709562E0
7.447745500E0,-3.782388024E-1,-2.411656029E0,1.036183259E0
7.457678500E0,1.491689398E-1,-2.973993868E0,6.935452652E-1
7.467611500E0,5.361792234E-1,-3.530315507E0,2.712535036E-1
7.477544500E0,8.179237282E-1,-4.009333447E0,-1.001493555E-1
7.487476500E0,9.715794924E-1,-4.358171901E0,-5.034985504E-1
7.497409500E0,1.041852573E0,-4.544437294E0,-7.049963792E-1
7.507342500E0,1.155314503E0,-4.619533669E0,-7.741725949E-1
7.517275500E0,1.178482049E0,-4.573583910E0,-7.741239899E-1
7.527207500E0,1.062117414E0,-4.473099509E0,-7.606865767E-1
7.537140500E0,9.499833130E-1,-4.277424776E0,-6.789862829E-1
7.547073500E0,7.131946872E-1,-3.974061872E0,-5.813004325E-1
7.557005500E0,3.434711850E-1,-3.620580145E0,-4.753949317E-1
7.566938500E0,1.610257044E-1,-3.178342361E0,-6.785659412E-1
7.576871500E0,2.694805547E-1,-2.613093193E0,-1.088971337E0
